source,item_type,title_or_text,author,extra_1_label,extra_1_value,extra_2_label,extra_2_value,url
books.toscrape.com,book,When You Are Engulfed in Flames,N/A,price_gbp,30.89,rating_stars,5,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html
books.toscrape.com,book,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,N/A,price_gbp,31.95,rating_stars,3,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
books.toscrape.com,book,We Are All Completely Beside Ourselves,N/A,price_gbp,24.04,rating_stars,1,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html
books.toscrape.com,book,Walk the Edge (Thunder Road #2),N/A,price_gbp,32.36,rating_stars,3,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html
books.toscrape.com,book,Voyager (Outlander #3),N/A,price_gbp,21.07,rating_stars,5,https://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html
books.toscrape.com,book,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,N/A,price_gbp,50.66,rating_stars,3,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html
books.toscrape.com,book,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,N/A,price_gbp,13.66,rating_stars,2,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html
books.toscrape.com,book,"Unstuffed: Decluttering Your Home, Mind, and Soul",N/A,price_gbp,58.09,rating_stars,1,https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html
books.toscrape.com,book,Under the Banner of Heaven: A Story of Violent Faith,N/A,price_gbp,30.0,rating_stars,1,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html
books.toscrape.com,book,Two Boys Kissing,N/A,price_gbp,32.74,rating_stars,2,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html
books.toscrape.com,book,Twilight (Twilight #1),N/A,price_gbp,41.93,rating_stars,2,https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html
books.toscrape.com,book,Twenties Girl,N/A,price_gbp,42.8,rating_stars,2,https://books.toscrape.com/catalogue/twenties-girl_292/index.html
books.toscrape.com,book,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",N/A,price_gbp,53.51,rating_stars,1,https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html
books.toscrape.com,book,Three-Martini Lunch,N/A,price_gbp,23.21,rating_stars,3,https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html
books.toscrape.com,book,"Thinking, Fast and Slow",N/A,price_gbp,21.14,rating_stars,1,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html
books.toscrape.com,book,The Wild Robot,N/A,price_gbp,56.07,rating_stars,3,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html
books.toscrape.com,book,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",N/A,price_gbp,14.41,rating_stars,3,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html
books.toscrape.com,book,The Undomestic Goddess,N/A,price_gbp,45.75,rating_stars,4,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html
books.toscrape.com,book,The Travelers,N/A,price_gbp,15.77,rating_stars,1,https://books.toscrape.com/catalogue/the-travelers_285/index.html
books.toscrape.com,book,The Tipping Point: How Little Things Can Make a Big Difference,N/A,price_gbp,10.02,rating_stars,2,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html
books.toscrape.com,book,The Thing About Jellyfish,N/A,price_gbp,48.77,rating_stars,1,https://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html
books.toscrape.com,book,The Stand,N/A,price_gbp,57.86,rating_stars,2,https://books.toscrape.com/catalogue/the-stand_282/index.html
books.toscrape.com,book,The Smitten Kitchen Cookbook,N/A,price_gbp,23.59,rating_stars,1,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html
books.toscrape.com,book,The Silkworm (Cormoran Strike #2),N/A,price_gbp,23.05,rating_stars,5,https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html
books.toscrape.com,book,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",N/A,price_gbp,55.55,rating_stars,5,https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html
books.toscrape.com,book,The Rose & the Dagger (The Wrath and the Dawn #2),N/A,price_gbp,58.64,rating_stars,4,https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html
books.toscrape.com,book,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),N/A,price_gbp,23.21,rating_stars,1,https://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html
books.toscrape.com,book,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),N/A,price_gbp,42.57,rating_stars,3,https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html
books.toscrape.com,book,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),N/A,price_gbp,10.92,rating_stars,1,https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html
books.toscrape.com,book,The Rest Is Noise: Listening to the Twentieth Century,N/A,price_gbp,34.77,rating_stars,1,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html
books.toscrape.com,book,The Red Tent,N/A,price_gbp,35.66,rating_stars,5,https://books.toscrape.com/catalogue/the-red-tent_273/index.html
books.toscrape.com,book,The Purpose Driven Life: What on Earth Am I Here for?,N/A,price_gbp,37.19,rating_stars,3,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html
books.toscrape.com,book,The Purest Hook (Second Circle Tattoos #3),N/A,price_gbp,12.25,rating_stars,1,https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html
books.toscrape.com,book,The Picture of Dorian Gray,N/A,price_gbp,29.7,rating_stars,2,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html
books.toscrape.com,book,The Paris Wife,N/A,price_gbp,36.8,rating_stars,3,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html
books.toscrape.com,book,The Obsession,N/A,price_gbp,45.43,rating_stars,1,https://books.toscrape.com/catalogue/the-obsession_268/index.html
books.toscrape.com,book,The Nightingale,N/A,price_gbp,26.26,rating_stars,4,https://books.toscrape.com/catalogue/the-nightingale_267/index.html
books.toscrape.com,book,The New Guy (and Other Senior Year Distractions),N/A,price_gbp,44.92,rating_stars,3,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html
books.toscrape.com,book,The Nanny Diaries (Nanny #1),N/A,price_gbp,52.53,rating_stars,5,https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html
books.toscrape.com,book,The Name of God is Mercy,N/A,price_gbp,37.25,rating_stars,2,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html
books.toscrape.com,book,The Maze Runner (The Maze Runner #1),N/A,price_gbp,20.93,rating_stars,1,https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html
books.toscrape.com,book,The Lover's Dictionary,N/A,price_gbp,58.09,rating_stars,2,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html
books.toscrape.com,book,The Lonely Ones,N/A,price_gbp,43.59,rating_stars,5,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html
books.toscrape.com,book,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,N/A,price_gbp,33.92,rating_stars,3,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html
books.toscrape.com,book,The Last Painting of Sara de Vos,N/A,price_gbp,55.55,rating_stars,2,https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html
books.toscrape.com,book,"The Land of 10,000 Madonnas",N/A,price_gbp,29.64,rating_stars,4,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html
books.toscrape.com,book,The Infinities,N/A,price_gbp,27.41,rating_stars,1,https://books.toscrape.com/catalogue/the-infinities_257/index.html
books.toscrape.com,book,The Husband's Secret,N/A,price_gbp,52.51,rating_stars,5,https://books.toscrape.com/catalogue/the-husbands-secret_256/index.html
books.toscrape.com,book,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),N/A,price_gbp,47.8,rating_stars,3,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html
books.toscrape.com,book,The Guns of August,N/A,price_gbp,14.54,rating_stars,2,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html
books.toscrape.com,book,The Guernsey Literary and Potato Peel Pie Society,N/A,price_gbp,49.53,rating_stars,1,https://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html
books.toscrape.com,book,The Goldfinch,N/A,price_gbp,43.58,rating_stars,3,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html
books.toscrape.com,book,The Giver (The Giver Quartet #1),N/A,price_gbp,12.3,rating_stars,1,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html
books.toscrape.com,book,The Girl with All the Gifts,N/A,price_gbp,49.47,rating_stars,3,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html
books.toscrape.com,book,The Girl Who Played with Fire (Millennium Trilogy #2),N/A,price_gbp,22.14,rating_stars,2,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html
books.toscrape.com,book,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),N/A,price_gbp,57.48,rating_stars,1,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html
books.toscrape.com,book,The Exiled,N/A,price_gbp,43.45,rating_stars,3,https://books.toscrape.com/catalogue/the-exiled_247/index.html
books.toscrape.com,book,"The End of Faith: Religion, Terror, and the Future of Reason",N/A,price_gbp,22.13,rating_stars,4,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html
books.toscrape.com,book,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",N/A,price_gbp,13.03,rating_stars,4,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html
books.toscrape.com,book,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",N/A,price_gbp,57.35,rating_stars,5,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html
books.toscrape.com,book,The Devil Wears Prada (The Devil Wears Prada #1),N/A,price_gbp,44.29,rating_stars,1,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html
books.toscrape.com,book,The Demon-Haunted World: Science as a Candle in the Dark,N/A,price_gbp,52.25,rating_stars,4,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html
books.toscrape.com,book,The Day the Crayons Came Home (Crayons),N/A,price_gbp,26.33,rating_stars,5,https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html
books.toscrape.com,book,The Da Vinci Code (Robert Langdon #2),N/A,price_gbp,22.96,rating_stars,2,https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html
books.toscrape.com,book,The Cuckoo's Calling (Cormoran Strike #1),N/A,price_gbp,19.21,rating_stars,1,https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html
books.toscrape.com,book,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),N/A,price_gbp,26.78,rating_stars,4,https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html
books.toscrape.com,book,The Complete Poems,N/A,price_gbp,41.32,rating_stars,5,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html
books.toscrape.com,book,The Catcher in the Rye,N/A,price_gbp,24.55,rating_stars,1,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html
books.toscrape.com,book,The Cat in the Hat (Beginner Books B-1),N/A,price_gbp,16.26,rating_stars,2,https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html
books.toscrape.com,book,The Case for Christ (Cases for Christianity),N/A,price_gbp,47.84,rating_stars,1,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html
books.toscrape.com,book,The Book Thief,N/A,price_gbp,53.49,rating_stars,2,https://books.toscrape.com/catalogue/the-book-thief_233/index.html
books.toscrape.com,book,The Book of Basketball: The NBA According to The Sports Guy,N/A,price_gbp,44.84,rating_stars,5,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html
books.toscrape.com,book,The Blind Side: Evolution of a Game,N/A,price_gbp,53.71,rating_stars,5,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html
books.toscrape.com,book,The Autobiography of Malcolm X,N/A,price_gbp,23.43,rating_stars,2,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html
books.toscrape.com,book,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",N/A,price_gbp,34.32,rating_stars,3,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html
books.toscrape.com,book,The Art of Fielding,N/A,price_gbp,22.1,rating_stars,1,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html
books.toscrape.com,book,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",N/A,price_gbp,25.83,rating_stars,2,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html
books.toscrape.com,book,Stiff: The Curious Lives of Human Cadavers,N/A,price_gbp,36.74,rating_stars,3,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html
books.toscrape.com,book,Spilled Milk: Based on a True Story,N/A,price_gbp,49.51,rating_stars,1,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html
books.toscrape.com,book,Something Borrowed (Darcy & Rachel #1),N/A,price_gbp,48.96,rating_stars,5,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html
books.toscrape.com,book,Something Blue (Darcy & Rachel #2),N/A,price_gbp,54.62,rating_stars,1,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html
books.toscrape.com,book,Soldier (Talon #3),N/A,price_gbp,24.72,rating_stars,2,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html
books.toscrape.com,book,Shopaholic & Baby (Shopaholic #5),N/A,price_gbp,46.45,rating_stars,2,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html
books.toscrape.com,book,Seven Days in the Art World,N/A,price_gbp,52.33,rating_stars,2,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html
books.toscrape.com,book,Seven Brief Lessons on Physics,N/A,price_gbp,30.6,rating_stars,4,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html
books.toscrape.com,book,Scarlet (The Lunar Chronicles #2),N/A,price_gbp,14.57,rating_stars,4,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html
books.toscrape.com,book,Sarah's Key,N/A,price_gbp,46.29,rating_stars,1,https://books.toscrape.com/catalogue/sarahs-key_217/index.html
books.toscrape.com,book,"Saga, Volume 3 (Saga (Collected Editions) #3)",N/A,price_gbp,21.57,rating_stars,5,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html
books.toscrape.com,book,Running with Scissors,N/A,price_gbp,12.91,rating_stars,4,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html
books.toscrape.com,book,Rogue Lawyer (Rogue Lawyer #1),N/A,price_gbp,50.11,rating_stars,3,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html
books.toscrape.com,book,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",N/A,price_gbp,41.67,rating_stars,4,https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html
books.toscrape.com,book,Rework,N/A,price_gbp,44.88,rating_stars,2,https://books.toscrape.com/catalogue/rework_212/index.html
books.toscrape.com,book,Reservations for Two,N/A,price_gbp,11.1,rating_stars,3,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html
books.toscrape.com,book,Red: The True Story of Red Riding Hood,N/A,price_gbp,28.54,rating_stars,3,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html
books.toscrape.com,book,Ready Player One,N/A,price_gbp,19.07,rating_stars,4,https://books.toscrape.com/catalogue/ready-player-one_209/index.html
books.toscrape.com,book,Quiet: The Power of Introverts in a World That Can't Stop Talking,N/A,price_gbp,43.55,rating_stars,1,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html
books.toscrape.com,book,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),N/A,price_gbp,43.63,rating_stars,3,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html
books.toscrape.com,book,Persepolis: The Story of a Childhood (Persepolis #1-2),N/A,price_gbp,39.13,rating_stars,1,https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html
books.toscrape.com,book,Packing for Mars: The Curious Science of Life in the Void,N/A,price_gbp,56.68,rating_stars,2,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html
books.toscrape.com,book,Outliers: The Story of Success,N/A,price_gbp,14.16,rating_stars,1,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html
books.toscrape.com,book,Original Fake,N/A,price_gbp,31.45,rating_stars,3,https://books.toscrape.com/catalogue/original-fake_203/index.html
books.toscrape.com,book,Orange Is the New Black,N/A,price_gbp,24.61,rating_stars,2,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html
books.toscrape.com,book,One for the Money (Stephanie Plum #1),N/A,price_gbp,32.87,rating_stars,2,https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html
books.toscrape.com,book,Notes from a Small Island (Notes From a Small Island #1),N/A,price_gbp,40.17,rating_stars,1,https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html
books.toscrape.com,book,Night (The Night Trilogy #1),N/A,price_gbp,13.51,rating_stars,1,https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html
books.toscrape.com,book,Neither Here nor There: Travels in Europe,N/A,price_gbp,38.95,rating_stars,3,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html
books.toscrape.com,book,Naked,N/A,price_gbp,31.69,rating_stars,3,https://books.toscrape.com/catalogue/naked_197/index.html
books.toscrape.com,book,Morning Star (Red Rising #3),N/A,price_gbp,29.4,rating_stars,1,https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html
books.toscrape.com,book,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",N/A,price_gbp,57.83,rating_stars,1,https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html
books.toscrape.com,book,Midnight Riot (Peter Grant/ Rivers of London - books #1),N/A,price_gbp,55.46,rating_stars,2,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html
books.toscrape.com,book,Me Talk Pretty One Day,N/A,price_gbp,57.6,rating_stars,2,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html
books.toscrape.com,book,Manuscript Found in Accra,N/A,price_gbp,34.98,rating_stars,2,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html
books.toscrape.com,book,Lust & Wonder,N/A,price_gbp,11.87,rating_stars,2,https://books.toscrape.com/catalogue/lust-wonder_191/index.html
books.toscrape.com,book,Lila (Gilead #3),N/A,price_gbp,12.47,rating_stars,3,https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html
books.toscrape.com,book,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",N/A,price_gbp,33.26,rating_stars,2,https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html
books.toscrape.com,book,Life Without a Recipe,N/A,price_gbp,59.04,rating_stars,5,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html
books.toscrape.com,book,Life After Life,N/A,price_gbp,26.13,rating_stars,2,https://books.toscrape.com/catalogue/life-after-life_187/index.html
books.toscrape.com,book,Letter to a Christian Nation,N/A,price_gbp,22.2,rating_stars,1,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html
books.toscrape.com,book,Let's Pretend This Never Happened: A Mostly True Memoir,N/A,price_gbp,45.11,rating_stars,1,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html
books.toscrape.com,book,Legend (Legend #1),N/A,price_gbp,43.69,rating_stars,4,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html
books.toscrape.com,book,"Lean In: Women, Work, and the Will to Lead",N/A,price_gbp,25.02,rating_stars,1,https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html
books.toscrape.com,book,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",N/A,price_gbp,55.5,rating_stars,5,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html
books.toscrape.com,book,Lady Renegades (Rebel Belle #3),N/A,price_gbp,53.04,rating_stars,5,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html
books.toscrape.com,book,Jurassic Park (Jurassic Park #1),N/A,price_gbp,44.97,rating_stars,1,https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html
books.toscrape.com,book,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,N/A,price_gbp,42.38,rating_stars,1,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html
books.toscrape.com,book,Is Everyone Hanging Out Without Me? (And Other Concerns),N/A,price_gbp,20.11,rating_stars,3,https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html
books.toscrape.com,book,Into the Wild,N/A,price_gbp,56.7,rating_stars,5,https://books.toscrape.com/catalogue/into-the-wild_177/index.html
books.toscrape.com,book,Inferno (Robert Langdon #4),N/A,price_gbp,41.0,rating_stars,5,https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html
books.toscrape.com,book,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",N/A,price_gbp,28.85,rating_stars,3,https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html
books.toscrape.com,book,If I Run (If I Run #1),N/A,price_gbp,49.97,rating_stars,4,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html
books.toscrape.com,book,I've Got Your Number,N/A,price_gbp,19.69,rating_stars,1,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html
books.toscrape.com,book,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,N/A,price_gbp,28.88,rating_stars,2,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html
books.toscrape.com,book,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,N/A,price_gbp,33.14,rating_stars,3,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html
books.toscrape.com,book,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",N/A,price_gbp,43.7,rating_stars,2,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html
books.toscrape.com,book,House of Leaves,N/A,price_gbp,54.89,rating_stars,1,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html
books.toscrape.com,book,Horrible Bear!,N/A,price_gbp,37.52,rating_stars,2,https://books.toscrape.com/catalogue/horrible-bear_168/index.html
books.toscrape.com,book,Holidays on Ice,N/A,price_gbp,51.07,rating_stars,2,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html
books.toscrape.com,book,Heir to the Sky,N/A,price_gbp,44.07,rating_stars,4,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html
books.toscrape.com,book,Green Eggs and Ham (Beginner Books B-16),N/A,price_gbp,10.79,rating_stars,4,https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html
books.toscrape.com,book,"Grayson, Vol 3: Nemesis (Grayson #3)",N/A,price_gbp,42.72,rating_stars,1,https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html
books.toscrape.com,book,Gratitude,N/A,price_gbp,26.66,rating_stars,5,https://books.toscrape.com/catalogue/gratitude_163/index.html
books.toscrape.com,book,Gone Girl,N/A,price_gbp,37.6,rating_stars,5,https://books.toscrape.com/catalogue/gone-girl_162/index.html
books.toscrape.com,book,Golden (Heart of Dread #3),N/A,price_gbp,42.21,rating_stars,4,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html
books.toscrape.com,book,Girl in the Blue Coat,N/A,price_gbp,46.83,rating_stars,2,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html
books.toscrape.com,book,"Fruits Basket, Vol. 3 (Fruits Basket #3)",N/A,price_gbp,45.17,rating_stars,2,https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html
books.toscrape.com,book,"Friday Night Lights: A Town, a Team, and a Dream",N/A,price_gbp,51.22,rating_stars,3,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html
books.toscrape.com,book,Fire Bound (Sea Haven/Sisters of the Heart #5),N/A,price_gbp,21.28,rating_stars,4,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html
books.toscrape.com,book,Fifty Shades Freed (Fifty Shades #3),N/A,price_gbp,15.36,rating_stars,5,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html
books.toscrape.com,book,Fellside,N/A,price_gbp,38.62,rating_stars,1,https://books.toscrape.com/catalogue/fellside_155/index.html
books.toscrape.com,book,Extreme Prey (Lucas Davenport #26),N/A,price_gbp,25.4,rating_stars,3,https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html
